Address,Framework,Channel,Function,StolenBytes,Subsystem,SourceFile
0x51BFA2,Phobos,release,InfantryClass_IsCellOccupied_Start,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x51C1F1,Phobos,release,InfantryClass_CanEnterCell_WallWeapon,0x5,Ext/Techno,src/Ext/Techno/Hooks.TargetEvaluation.cpp
0x51C325,Antares,release,InfantryClass_IsCellOccupied_C4Ability,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51C325,Ares,release,InfantryClass_IsCellOccupied_C4Ability,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51C4C8,Antares,release,InfantryClass_IsCellOccupied,0x6,Ext/Building,src/Ext/Building/Hooks.Firewall.cpp
0x51C4C8,Ares,release,InfantryClass_IsCellOccupied,0x6,Ext/Building,src/Ext/Building/Hooks.Firewall.cpp
0x51CE9A,Antares,release,InfantryClass_Idle,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51CE9A,Ares,release,InfantryClass_Idle,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51D0DD,Antares,release,InfantryClass_Scatter,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x51D0DD,Ares,release,InfantryClass_Scatter,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x51D45B,Phobos,release,InfantryClass_Scatter_NoProcess,0x6,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x51D799,Antares,release,InfantryClass_PlayAnim_WaterSound,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51D799,Ares,release,InfantryClass_PlayAnim_WaterSound,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51D7E0,Phobos,release,InfantryClass_DoAction_Water,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x51DF27,Antares,release,InfantryClass_Remove_Teleport,0x6,Misc,src/Misc/Bugfixes.cpp
0x51DF27,Ares,release,InfantryClass_Remove_Teleport,0x6,Misc,src/Misc/Bugfixes.cpp
0x51DF38,Antares,release,InfantryClass_Remove,0xA,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51DF38,Ares,release,InfantryClass_Remove,0xA,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51DF82,Phobos,release,InfantryClass_FireAt_ReloadInTransport,0x6,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x51DF8C,Antares,release,InfantryClass_Fire_RearmTimer,0x6,Ext/Techno,src/Ext/Techno/Hooks.Ammo.cpp
0x51DF8C,Ares,release,InfantryClass_Fire_RearmTimer,0x6,Ext/Techno,src/Ext/Techno/Hooks.Ammo.cpp
0x51DFFD,Antares,release,InfantryClass_Put,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51DFFD,Ares,release,InfantryClass_Put,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E0E5,Phobos,release,InfantryClass_Unlimbo_DynamicSight,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51E2CF,Phobos,release,FootClass_SelectAutoTarget_MultiWeapon,0x6,Ext/TechnoType,src/Ext/TechnoType/Hooks.MultiWeapon.cpp
0x51E3B0,Antares,release,InfantryClass_GetCursorOverObject_EMP,0x7,Ext/WarheadType,src/Ext/WarheadType/Hooks.EMP.cpp
0x51E3B0,Ares,release,InfantryClass_GetCursorOverObject_EMP,0x7,Ext/WarheadType,src/Ext/WarheadType/Hooks.EMP.cpp
0x51E440,Antares,release,InfantryClass_GetCursorOverObject_Deactivated,0x8,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x51E440,Ares,release,InfantryClass_GetCursorOverObject_Deactivated,0x8,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x51E462,Phobos,release,InfantryClass_WhatAction_ObjectClass_SkipBomb,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E488,Antares,release,InfantryClass_GetCursorOverObject2,0x5,Ext/WeaponType,src/Ext/WeaponType/Hooks.IvanBomb.cpp
0x51E488,Ares,release,InfantryClass_GetCursorOverObject2,0x5,Ext/WeaponType,src/Ext/WeaponType/Hooks.IvanBomb.cpp
0x51E4FB,Phobos,release,InfantryClass_WhatAction_ObjectClass_EnigneerEnterBuilding,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E5BB,Antares,release,InfantryClass_GetCursorOverObject_MultiEngineerA,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E5BB,Ares,release,InfantryClass_GetCursorOverObject_MultiEngineerA,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E5E1,Antares,release,InfantryClass_GetCursorOverObject_MultiEngineerB,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E5E1,Ares,release,InfantryClass_GetCursorOverObject_MultiEngineerB,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E63A,Antares,release,InfantryClass_GetCursorOverObject_EngineerOverFriendlyBuilding,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E63A,Ares,release,InfantryClass_GetCursorOverObject_EngineerOverFriendlyBuilding,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51E63A,Phobos,release,InfantryClass_WhatAction_Grinding_Engineer,0x6,Ext/Building,src/Ext/Building/Hooks.Grinding.cpp
0x51E7BF,Antares,release,InfantryClass_GetCursorOverObject_CanCapture,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51E7BF,Ares,release,InfantryClass_GetCursorOverObject_CanCapture,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51EAE0,Kratos,release,InfantryClass_WhatAction_Cursor,0x7,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x51EAE0,Phobos,release,TechnoClass_WhatAction_AllowAirstrike,0x7,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x51EB48,Antares,release,InfantryClass_GetCursorOverObject_IvanGrinder,0xA,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51EB48,Ares,release,InfantryClass_GetCursorOverObject_IvanGrinder,0xA,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51ECC0,Phobos,release,InfantryClass_WhatAction_ObjectClass_IsAreaFire,0xA,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51ED8E,Antares,release,InfantryClass_GetCursorOverObject_NoManualEnter,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51ED8E,Ares,release,InfantryClass_GetCursorOverObject_NoManualEnter,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51EE36,Phobos,release,InfantryClass_MouseOvetObject_NoQueueUpToEnter,0x5,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x51EE6B,Antares,release,InfantryClass_GetCursorOverObject_Saboteur,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Saboteur.cpp
0x51EE6B,Ares,release,InfantryClass_GetCursorOverObject_Saboteur,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Saboteur.cpp
0x51EE6B,Phobos,release,InfantryClass_WhatAction_ObjectClass_InfiltrateForceAttack,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x51F0AF,Phobos,release,InfantryClass_WhatAction_Grinding,0x0,Ext/Building,src/Ext/Building/Hooks.Grinding.cpp
0x51F5C0,Kratos,release,Infantry_Mission_Hunt_Deploy,0x6,Hooks,src/Hooks/InfantryExtHook.cpp
0x51F628,Antares,release,InfantryClass_Guard_Doggie,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.Doggie.cpp
0x51F628,Ares,release,InfantryClass_Guard_Doggie,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.Doggie.cpp
0x51F76D,Antares,release,InfantryClass_Unload,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51F76D,Ares,release,InfantryClass_Unload,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x51F808,Antares,release,InfantryClass_GetCursorOverCell_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x51F808,Ares,release,InfantryClass_GetCursorOverCell_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x5200B3,Antares,release,InfantryClass_UpdatePanic,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x5200B3,Ares,release,InfantryClass_UpdatePanic,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x5200C1,Antares,release,InfantryClass_UpdatePanic_Doggie,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Doggie.cpp
0x5200C1,Ares,release,InfantryClass_UpdatePanic_Doggie,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Doggie.cpp
0x5200D7,Antares,release,InfantryClass_UpdatePanic_DontReload,0x6,Ext/Techno,src/Ext/Techno/Hooks.Ammo.cpp
0x5200D7,Ares,release,InfantryClass_UpdatePanic_DontReload,0x6,Ext/Techno,src/Ext/Techno/Hooks.Ammo.cpp
0x5201CC,Antares,release,InfantryClass_UpdatePanic_ProneWater,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x5201CC,Ares,release,InfantryClass_UpdatePanic_ProneWater,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x5202F9,Antares,release,InfantryClass_UpdateVehicleThief_Check,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x5202F9,Ares,release,InfantryClass_UpdateVehicleThief_Check,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x5203F7,Antares,release,InfantryClass_UpdateVehicleThief_Hijack,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x5203F7,Ares,release,InfantryClass_UpdateVehicleThief_Hijack,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x5206D2,Phobos,release,InfantryClass_FiringAI_SetContext,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x5206E4,Phobos,release,InfantryClass_FiringAI_SetFireError,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x52070F,Antares,release,InfantryClass_UpdateFiringState_Uncloak,0x5,Misc,src/Misc/Bugfixes.cpp
0x52070F,Ares,release,InfantryClass_UpdateFiringState_Uncloak,0x5,Misc,src/Misc/Bugfixes.cpp
0x520888,Phobos,release,InfantryClass_UpdateFiring_IsSecondary,0x8,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x520968,Phobos,release,InfantryClass_UpdateFiring_IsSecondary,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x5209AF,Phobos,release,InfantryClass_FiringAI,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x5209D2,Phobos,release,InfantryClass_FiringAI_SetFireError,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x5209EE,Phobos,release,InfantryClass_UpdateFiring_BurstNoDelay,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x520AD2,Phobos,release,InfantryClass_FiringAI_NoTarget,0x7,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x520AD9,Phobos,release,InfantryClass_FiringAI_IsGattling,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.Firing.cpp
0x520B3E,Phobos,release,InfantryClass_DoingAI_DeployConvert_Deploy,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x520B99,Phobos,release,InfantryClass_DoingAI_DeployConvert_Undeploy,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x520E75,Phobos,release,InfantryClass_DoingAI_DeployConvert_ResetFlags,0x6,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x5213B4,Phobos,release,InfantryClass_AIDeployment_CheckRad,0x7,Ext/RadSite,src/Ext/RadSite/Hooks.cpp
0x521417,Phobos,release,InfantryClass_AIDeployment_DeployWeapon,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x521478,Phobos,release,InfantryClass_AIDeployment_FireNotOKCloakFix,0x4,Ext/RadSite,src/Ext/RadSite/Hooks.cpp
0x5215F9,Antares,release,InfantryClass_UpdateDeploy,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x5215F9,Ares,release,InfantryClass_UpdateDeploy,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x52182A,Phobos,release,InfantryClass_MarkAllOccupationBits_SetOwnerIdx,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x5218C2,Phobos,release,InfantryClass_UnmarkAllOccupationBits_ResetOwnerIdx,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x5218F3,Phobos,release,InfantryClass_WhatWeaponShouldIUse_DeployFireWeapon,0x6,Ext/Techno,src/Ext/Techno/Hooks.Firing.cpp
0x521960,Antares,release,InfantryClass_SaveLoad_Prefix,0x6,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521960,Ares,release,InfantryClass_SaveLoad_Prefix,0x6,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521AEC,Antares,release,InfantryClass_Load_Suffix,0x6,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521AEC,Ares,release,InfantryClass_Load_Suffix,0x6,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521B00,Antares,release,InfantryClass_SaveLoad_Prefix,0x8,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521B00,Ares,release,InfantryClass_SaveLoad_Prefix,0x8,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521B14,Antares,release,InfantryClass_Save_Suffix,0x3,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521B14,Ares,release,InfantryClass_Save_Suffix,0x3,Ext/Infantry,src/Ext/Infantry/Body.cpp
0x521BA7,Phobos,release,FootClass_ReadyToNextMission_MovingCheck,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x521D94,Phobos,release,InfantryClass_CurrentSpeed_ProneSpeed,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x522373,Phobos,release,InfantryClass_ApproachTarget_InfantryAutoDeploy,0x5,Ext/Infantry,src/Ext/Infantry/Hooks.cpp
0x5223B3,Phobos,release,InfantryClass_Approach_Target_DeployFireWeapon,0x6,Ext/Techno,src/Ext/Techno/Hooks.Firing.cpp
0x52267D,Antares,release,InfantryClass_GetDisguise_Disguise,0x6,Ext/Side,src/Ext/Side/Hooks.cpp
0x52267D,Ares,release,InfantryClass_GetDisguise_Disguise,0x6,Ext/Side,src/Ext/Side/Hooks.cpp
0x522790,Phobos,release,InfantryClass_ClearDisguise_DefaultDisguise,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x5227A3,Antares,release,Sides_Disguise,0x6,Ext/Side,src/Ext/Side/Hooks.cpp
0x5227A3,Ares,release,Sides_Disguise,0x6,Ext/Side,src/Ext/Side/Hooks.cpp
0x52297F,Antares,release,InfantryClass_GarrisonBuilding_OccupierEntered,0x5,Ext/Building,src/Ext/Building/Hooks.Trenches.cpp
0x52297F,Ares,release,InfantryClass_GarrisonBuilding_OccupierEntered,0x5,Ext/Building,src/Ext/Building/Hooks.Trenches.cpp
0x522D50,Phobos,release,InfantryClass_SlaveGiveMoney_RecordBalanceBefore,0x5,Ext/Building,src/Ext/Building/Hooks.Refinery.cpp
0x522D75,Antares,release,InfantryClass_Slave_UnloadAt_Storage,0x6,Ext/House,src/Ext/House/Hooks.cpp
0x522D75,Ares,release,InfantryClass_Slave_UnloadAt_Storage,0x6,Ext/House,src/Ext/House/Hooks.cpp
0x522E4F,Phobos,release,InfantryClass_SlaveGiveMoney_CheckBalanceAfter,0x6,Ext/Building,src/Ext/Building/Hooks.Refinery.cpp
0x5240BD,Antares,release,CyborgParsingMyArse,0x7,Ext/WarheadType,src/Ext/WarheadType/Hooks.EMP.cpp
0x5240BD,Ares,release,CyborgParsingMyArse,0x7,Ext/WarheadType,src/Ext/WarheadType/Hooks.EMP.cpp
0x524734,Phobos,release,InfantryTypeClass_ReadINI,0x6,Ext/Rules,src/Ext/Rules/Hooks.Image.cpp
0x524B53,Phobos,release,InfantryTypeClass_Load,0x5,Ext/Rules,src/Ext/Rules/Hooks.Image.cpp
0x525C28,Antares,release,IniSectionIncludes_CopySection2,0x0,Misc,src/Misc/IniSectionIncludes.cpp
0x525C28,Ares,release,IniSectionIncludes_CopySection2,0x0,Misc,src/Misc/IniSectionIncludes.cpp
0x525D23,Antares,release,IteratorChar_Process_Method2,0x5,Misc,src/Misc/IniIteratorChar.cpp
0x525D23,Ares,release,IteratorChar_Process_Method2,0x5,Misc,src/Misc/IniIteratorChar.cpp
0x525D4D,Antares,release,IniSectionIncludes_PreProcess,0x6,Misc,src/Misc/IniSectionIncludes.cpp
0x525D4D,Ares,release,IniSectionIncludes_PreProcess,0x6,Misc,src/Misc/IniSectionIncludes.cpp
0x525DC1,Antares,release,IniSectionIncludes_PreProcess,0x5,Misc,src/Misc/IniSectionIncludes.cpp
0x525DC1,Ares,release,IniSectionIncludes_PreProcess,0x5,Misc,src/Misc/IniSectionIncludes.cpp
0x525E47,Antares,release,IniSectionIncludes_CopySection1,0x6,Misc,src/Misc/IniSectionIncludes.cpp
0x525E47,Ares,release,IniSectionIncludes_CopySection1,0x6,Misc,src/Misc/IniSectionIncludes.cpp
0x5260A2,Antares,release,IteratorChar_Process_Method1,0x6,Misc,src/Misc/IniIteratorChar.cpp
0x5260A2,Ares,release,IteratorChar_Process_Method1,0x6,Misc,src/Misc/IniIteratorChar.cpp
0x5276D0,Phobos,release,INIClass_ReadInt_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x527920,Phobos,release,INIClass_ReadGUID_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x5283D0,Phobos,release,INIClass_ReadDouble_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x528BAC,Phobos,release,INIClass_GetString_Inheritance_NoEntry,0xA,Misc,src/Misc/Hooks.INIInheritance.cpp
0x5295F0,Phobos,release,INIClass_ReadBool_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x529880,Phobos,release,INIClass_ReadPoint2D_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x529CA0,Phobos,release,INIClass_ReadPoint3D_Overwrite,0x5,Misc,src/Misc/Hooks.INIInheritance.cpp
0x52BA60,Kratos,release,YR_Boot,0x5,Hooks,src/Hooks/GeneralHook.cpp
0x52BA78,Antares,release,_YR_GameInit_Pre,0x5,Misc,src/Misc/Bugfixes.cpp
0x52BA78,Ares,release,_YR_GameInit_Pre,0x5,Misc,src/Misc/Bugfixes.cpp
0x52BB64,Antares,release,Expand_MIX_Deorg,0x5,Misc,src/Misc/Bugfixes.cpp
0x52BB64,Ares,release,Expand_MIX_Deorg,0x5,Misc,src/Misc/Bugfixes.cpp
0x52C5E0,Antares,release,Ares_NoLogo,0x7,.,src/Ares.cpp
0x52C5E0,Ares,release,Ares_NoLogo,0x7,.,src/Ares.cpp
0x52C939,Antares,release,InitGame_MoviesList,0x5,Misc,src/Misc/MoviesList.cpp
0x52C939,Ares,release,InitGame_MoviesList,0x5,Misc,src/Misc/MoviesList.cpp
0x52CA37,Antares,release,InitGame_Delay,0x5,Misc,src/Misc/Status.cpp
0x52CA37,Ares,release,InitGame_Delay,0x5,Misc,src/Misc/Status.cpp
0x52CAE9,Antares,release,_YR_PostGameInit,0x5,.,src/Ares.cpp
0x52CAE9,Ares,release,_YR_PostGameInit,0x5,.,src/Ares.cpp
0x52D149,Phobos,release,InitRules_PostInit,0x5,Ext/Rules,src/Ext/Rules/Body.cpp
0x52D21F,Phobos,release,InitRules_ThingsThatShouldntBeSerailized,0x6,.,src/Phobos.INI.cpp
0x52D6C2,Antares,release,Singleplayer_hDlg_DisableSaves,0xA,Misc,src/Misc/Interface.cpp
0x52D6C2,Ares,release,Singleplayer_hDlg_DisableSaves,0xA,Misc,src/Misc/Interface.cpp
0x52D713,Antares,release,SinglePlayer_hDlg_SkirmishButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D713,Ares,release,SinglePlayer_hDlg_SkirmishButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D724,Antares,release,SinglePlayer_hDlg_CampaignButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D724,Ares,release,SinglePlayer_hDlg_CampaignButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D7ED,Antares,release,MoviesAndCredits_hDlg_SneakPeeksButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D7ED,Ares,release,MoviesAndCredits_hDlg_SneakPeeksButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D7FB,Antares,release,MoviesAndCredits_hDlg_PlayMoviesButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D7FB,Ares,release,MoviesAndCredits_hDlg_PlayMoviesButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D809,Antares,release,MoviesAndCredits_hDlg_ViewCreditsButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52D809,Ares,release,MoviesAndCredits_hDlg_ViewCreditsButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52DDBA,Antares,release,Frontend_WndProc_MessageBox,0x5,Misc,src/Misc/Interface.Buttons.cpp
0x52DDBA,Ares,release,Frontend_WndProc_MessageBox,0x5,Misc,src/Misc/Interface.Buttons.cpp
0x52E446,Antares,release,Frontend_WndProc_JustAfterAction,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52E446,Ares,release,Frontend_WndProc_JustAfterAction,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x52EC18,Antares,release,CampaignMenu_hDlg_PreHandleGeneral,0x5,Misc,src/Misc/Interface.cpp
0x52EC18,Ares,release,CampaignMenu_hDlg_PreHandleGeneral,0x5,Misc,src/Misc/Interface.cpp
0x52ED21,Antares,release,CampaignMenu_hDlg_ClickedPlay,0x9,Misc,src/Misc/Interface.cpp
0x52ED21,Ares,release,CampaignMenu_hDlg_ClickedPlay,0x9,Misc,src/Misc/Interface.cpp
0x52EE04,Antares,release,CampaignMenu_hDlg_SelectHoverSound,0x6,Misc,src/Misc/Interface.cpp
0x52EE04,Ares,release,CampaignMenu_hDlg_SelectHoverSound,0x6,Misc,src/Misc/Interface.cpp
0x52EF39,Antares,release,CampaignMenu_hDlg_ImageMouseDown,0x5,Misc,src/Misc/Interface.cpp
0x52EF39,Ares,release,CampaignMenu_hDlg_ImageMouseDown,0x5,Misc,src/Misc/Interface.cpp
0x52F00B,Antares,release,CampaignMenu_hDlg_PopulateCampaignList,0x5,Misc,src/Misc/Interface.cpp
0x52F00B,Ares,release,CampaignMenu_hDlg_PopulateCampaignList,0x5,Misc,src/Misc/Interface.cpp
0x52F191,Antares,release,CampaignMenu_InitializeMoreButtons,0x5,Misc,src/Misc/Interface.cpp
0x52F191,Ares,release,CampaignMenu_InitializeMoreButtons,0x5,Misc,src/Misc/Interface.cpp
0x52F232,Antares,release,CampaignMenu_hDlg_StartCampaign,0x6,Misc,src/Misc/Interface.cpp
0x52F232,Ares,release,CampaignMenu_hDlg_StartCampaign,0x6,Misc,src/Misc/Interface.cpp
0x52F639,Antares,release,_YR_CmdLineParse,0x5,.,src/Ares.cpp
0x52F639,Ares,release,_YR_CmdLineParse,0x5,.,src/Ares.cpp
0x52F639,Kratos,release,YR_CmdLineParse,0x5,Hooks,src/Hooks/GeneralHook.cpp
0x52F639,Phobos,release,_YR_CmdLineParse,0x5,.,src/Phobos.cpp
0x53029E,Antares,release,Load_Bootstrap_AresMIX,0x5,Misc,src/Misc/Bugfixes.cpp
0x53029E,Ares,release,Load_Bootstrap_AresMIX,0x5,Misc,src/Misc/Bugfixes.cpp
0x531413,Antares,release,Game_Start,0x5,Misc,src/Misc/Status.cpp
0x531413,Ares,release,Game_Start,0x5,Misc,src/Misc/Status.cpp
0x531726,Antares,release,StupidPips1,0x5,Misc,src/Misc/Bugfixes.cpp
0x531726,Ares,release,StupidPips1,0x5,Misc,src/Misc/Bugfixes.cpp
0x53173F,Antares,release,StupidPips2,0x5,Misc,src/Misc/Bugfixes.cpp
0x53173F,Ares,release,StupidPips2,0x5,Misc,src/Misc/Bugfixes.cpp
0x532017,Antares,release,DlgProc_MainMenu_Version,0x5,Misc,src/Misc/Status.cpp
0x532017,Ares,release,DlgProc_MainMenu_Version,0x5,Misc,src/Misc/Status.cpp
0x532051,Antares,release,Main_hDlg_NetworkButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x532051,Ares,release,Main_hDlg_NetworkButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x53208D,Antares,release,Main_hDlg_SinglePlayerButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x53208D,Ares,release,Main_hDlg_SinglePlayerButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x5320AE,Antares,release,Main_hDlg_MoviesAndCreditsButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x5320AE,Ares,release,Main_hDlg_MoviesAndCreditsButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x5320C2,Antares,release,Main_hDlg_WWOnlineButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x5320C2,Ares,release,Main_hDlg_WWOnlineButtonClick,0x6,Misc,src/Misc/Interface.Buttons.cpp
0x533058,Antares,release,CommandClassCallback_Register,0x7,.,src/Ares.Commands.cpp
0x533058,Ares,release,CommandClassCallback_Register,0x7,.,src/Ares.Commands.cpp
0x533066,Phobos,release,CommandClassCallback_Register,0x6,Commands,src/Commands/Commands.cpp
0x533F50,Phobos,release,Game_ScrollSidebar_Skip,0x5,Commands,src/Commands/Commands.cpp
0x5349A5,Phobos,release,Map_ClearVectors_Veinhole,0x5,Misc,src/Misc/Hooks.VeinholeMonster.cpp
0x534A4D,Antares,release,Theater_Init_ResetLogStatus,0x6,Misc,src/Misc/Debug.cpp
0x534A4D,Ares,release,Theater_Init_ResetLogStatus,0x6,Misc,src/Misc/Debug.cpp
0x534FA7,Phobos,release,Prep_For_Side,0x5,Ext/Side,src/Ext/Side/Hooks.SidebarGDIPositions.cpp
0x534FB1,Antares,release,Sides_MixFileIndex,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x534FB1,Ares,release,Sides_MixFileIndex,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x535005,Phobos,release,ScenarioClass_LoadSide_SetEVAIndex,0x6,Ext/HouseType,src/Ext/HouseType/Hooks.cpp
0x53534C,Antares,release,Game_LoadUI_LoadSideData,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x53534C,Ares,release,Game_LoadUI_LoadSideData,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x536FA0,Phobos,release,ToggleRepariModeCommandClass_Execute_PlayerAutoRepair,0x7,Ext/House,src/Ext/House/Hooks.cpp
0x5370A0,Phobos,release,BeaconPlacementCommandClass_ExecuteSub_Start,0x5,Ext/Beacon,src/Ext/Beacon/Hooks.cpp
0x537BC0,Antares,release,Game_MakeScreenshot,0x0,Misc,src/Misc/Surfaces.cpp
0x537BC0,Ares,release,Game_MakeScreenshot,0x0,Misc,src/Misc/Surfaces.cpp
0x539EB0,Antares,release,LightningStorm_Start,0x5,Ext/SWType,src/Ext/SWType/Hooks.Legacy.cpp
0x539EB0,Ares,release,LightningStorm_Start,0x5,Ext/SWType,src/Ext/SWType/Hooks.Legacy.cpp
