Framework,Subsystem,Address,FunctionName,StolenBytes,SourceFile
Antares,Ext/WarheadType,0x4893BA,DamageArea_DamageAir,9,Hooks.CellSpread.cpp
Antares,Ext/WarheadType,0x4895B8,DamageArea_CellSpread1,6,Hooks.CellSpread.cpp
Antares,Ext/WarheadType,0x4895C7,DamageArea_CellSpread2,8,Hooks.CellSpread.cpp
Antares,Ext/WarheadType,0x4899BE,DamageArea_CellSpread3,8,Hooks.CellSpread.cpp
Antares,Ext/WarheadType,0x4899DA,DamageArea_Damage_MaxAffect,7,Hooks.CellSpread.cpp
Antares,Ext/WarheadType,0x4F94A5,HouseClass_BuildingUnderAttack,6,Hooks.cpp
Antares,Ext/WarheadType,0x517FC1,InfantryClass_ReceiveDamage_DeployedDamage,6,Hooks.cpp
Antares,Ext/WarheadType,0x51E3B0,InfantryClass_GetCursorOverObject_EMP,7,Hooks.EMP.cpp
Antares,Ext/WarheadType,0x5240BD,CyborgParsingMyArse,7,Hooks.EMP.cpp
Antares,Ext/WarheadType,0x53CBF5,IonBlastClass_Update_Duration,5,Hooks.Ion.cpp
Antares,Ext/WarheadType,0x53CC0D,IonBlastClass_Update_DTOR,5,Hooks.Ion.cpp
Antares,Ext/WarheadType,0x53CC6E,IonBlastClass_Update,6,Hooks.Ion.cpp
Antares,Ext/WarheadType,0x5F7933,TechnoTypeClass_FindFactory_ExcludeDisabled,6,Hooks.EMP.cpp
Antares,Ext/WarheadType,0x6F36FE,Verses_fld_0,0,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x6F3731,Verses_fld_1,0,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x6F7D3D,Verses_fld_4,0,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x6FAF0D,TechnoClass_Update_EMPLock,6,Hooks.EMP.cpp
Antares,Ext/WarheadType,0x6FCB6A,Verses_fld_3,0,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x702669,TechnoClass_ReceiveDamage_SuppressDeathWeapon,9,Hooks.cpp
Antares,Ext/WarheadType,0x708AF7,Verses_fld_2,0,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x70CEB2,Verses_fmul_0,7,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x70CEC7,Verses_fmul_1,7,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x70CF49,Verses_fmul_2,7,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x71A900,TemporalClass_Update_WarpAway,6,Hooks.cpp
Antares,Ext/WarheadType,0x7384BD,UnitClass_ReceiveDamage_OreMinerUnderAttack,6,Hooks.cpp
Antares,Ext/WarheadType,0x73D219,UnitClass_Draw_OreGatherAnim,6,Hooks.EMP.cpp
Antares,Ext/WarheadType,0x75D1A9,WarheadTypeClass_CTOR,7,Body.cpp
Antares,Ext/WarheadType,0x75DDCC,Verses_OrigParser,7,Hooks.Verses.cpp
Antares,Ext/WarheadType,0x75DEA0,WarheadTypeClass_LoadFromINI,5,Body.cpp
Antares,Ext/WarheadType,0x75DEAF,WarheadTypeClass_LoadFromINI,5,Body.cpp
Antares,Ext/WarheadType,0x75E0C0,WarheadTypeClass_SaveLoad_Prefix,8,Body.cpp
Antares,Ext/WarheadType,0x75E2AE,WarheadTypeClass_Load_Suffix,7,Body.cpp
Antares,Ext/WarheadType,0x75E2C0,WarheadTypeClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/WarheadType,0x75E39C,WarheadTypeClass_Save_Suffix,5,Body.cpp
Antares,Ext/WarheadType,0x75E5C8,WarheadTypeClass_SDDTOR,6,Body.cpp
Antares,Ext/WeaponType,0x438799,BombClass_Detonate1,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x438843,BombClass_Detonate2,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x438879,BombClass_Detonate3,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x438A00,BombClass_GetCurrentFrame,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x438E86,BombListClass_Plant_AllTechnos,5,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x438FD7,BombListClass_Plant_AttachSound,7,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x4393F2,BombClass_SDDTOR,5,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x46934D,IvanBombs_Spread,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x4C24BE,EBolt_Draw_Color1,5,Hooks.Bolt.cpp
Antares,Ext/WeaponType,0x4C25CB,EBolt_Draw_Color2,5,Hooks.Bolt.cpp
Antares,Ext/WeaponType,0x4C26C7,EBolt_Draw_Color3,5,Hooks.Bolt.cpp
Antares,Ext/WeaponType,0x4C2951,EBolt_DTOR,5,Hooks.Bolt.cpp
Antares,Ext/WeaponType,0x51E488,InfantryClass_GetCursorOverObject2,5,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x65B5FB,RadSiteClass_Radiate_UnhardcodeSnow,0,Hooks.RadSite.cpp
Antares,Ext/WeaponType,0x6F523C,TechnoClass_DrawExtras_IvanBombImage,5,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x6FA4C6,TechnoClass_Update_ZeroOutTarget,5,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x6FCBAD,TechnoClass_GetObjectActivityState_IvanBomb,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x6FD438,TechnoClass_FireLaser,6,Hooks.cpp
Antares,Ext/WeaponType,0x6FD469,TechnoClass_FireEBolt,9,Hooks.Bolt.cpp
Antares,Ext/WeaponType,0x6FD64A,TechnoClass_FireRadBeam1,6,Hooks.Beam.cpp
Antares,Ext/WeaponType,0x6FD79C,TechnoClass_FireRadBeam2,6,Hooks.Beam.cpp
Antares,Ext/WeaponType,0x6FF4DE,TechnoClass_Fire_IsLaser,6,Hooks.cpp
Antares,Ext/WeaponType,0x6FF5F5,TechnoClass_Fire,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x6FFFB1,TechnoClass_GetCursorOverObject_IvanBombs,8,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x725961,AnnounceInvalidPointer_BombCloak,6,Hooks.IvanBomb.cpp
Antares,Ext/WeaponType,0x75E963,WaveClass_CTOR,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x75EE57,WaveClass_Draw_Sonic,7,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x75F38F,WaveClass_DamageCell,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x7601C7,WaveClass_Draw_Purple,8,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x7601FB,WaveClass_Draw_Magnetron,0B,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x760286,WaveClass_Draw_Magnetron2,5,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x760BC2,WaveClass_Draw2,9,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x760DE2,WaveClass_Draw3,9,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x760F50,WaveClass_Update,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x762C5C,WaveClass_Update_Wave,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x763226,WaveClass_DTOR,6,Hooks.Wave.cpp
Antares,Ext/WeaponType,0x771EE9,WeaponTypeClass_CTOR,5,Body.cpp
Antares,Ext/WeaponType,0x7729B0,WeaponTypeClass_LoadFromINI,5,Body.cpp
Antares,Ext/WeaponType,0x7729C7,WeaponTypeClass_LoadFromINI,5,Body.cpp
Antares,Ext/WeaponType,0x7729D6,WeaponTypeClass_LoadFromINI,5,Body.cpp
Antares,Ext/WeaponType,0x772CD0,WeaponTypeClass_SaveLoad_Prefix,7,Body.cpp
Antares,Ext/WeaponType,0x772EA6,WeaponTypeClass_Load_Suffix,6,Body.cpp
Antares,Ext/WeaponType,0x772EB0,WeaponTypeClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/WeaponType,0x772F8C,WeaponTypeClass_Save,5,Body.cpp
Antares,Ext/WeaponType,0x77311D,WeaponTypeClass_SDDTOR,6,Body.cpp
Antares,Misc,0x4011C0,Audio_Load,6,Audio.cpp
Antares,Misc,0x401640,AudioIndex_GetSampleInformation,5,Audio.cpp
Antares,Misc,0x4016F0,IDXContainer_LoadSample,6,Audio.cpp
Antares,Misc,0x4064A0,VocClass_AddSample,0,Audio.cpp
Antares,Misc,0x4068E0,Debug_Log,1,Debug.cpp
Antares,Misc,0x413FA3,AircraftClass_Init_Cloakable,5,Bugfixes.cpp
Antares,Misc,0x414BB9,AircraftClass_Update,6,Logs.cp_
Antares,Misc,0x414D36,AACombat,5,Bugfixes.cpp
Antares,Misc,0x418478,AircraftClass_Mi_Attack_Untarget1,6,Bugfixes.cpp
Antares,Misc,0x4186D7,AircraftClass_Mi_Attack_Untarget2,6,Bugfixes.cpp
Antares,Misc,0x418826,AircraftClass_Mi_Attack_Untarget3,6,Bugfixes.cpp
Antares,Misc,0x418935,AircraftClass_Mi_Attack_Untarget4,6,Bugfixes.cpp
Antares,Misc,0x418A44,AircraftClass_Mi_Attack_Untarget5,6,Bugfixes.cpp
Antares,Misc,0x418B40,AircraftClass_Mi_Attack_Untarget6,6,Bugfixes.cpp
Antares,Misc,0x41D887,AirstrikeClass_Fire,6,Bugfixes.cpp
Antares,Misc,0x422FCC,AnimClass_Draw_Details,5,Bugfixes.Perf.cpp
Antares,Misc,0x4242CA,AnimClass_Update_FixIE_TrailerSeperation,6,Bugfixes.cpp
Antares,Misc,0x42461D,AnimClass_Update_Damage,6,Bugfixes.cpp
Antares,Misc,0x42463A,AnimClass_Update_Damage,6,Bugfixes.cpp
Antares,Misc,0x424B23,AnimClass_Update,6,Bugfixes.cpp
Antares,Misc,0x437CCC,BSurface_DrawSHPFrame1_Buffer,8,Surfaces.cpp
Antares,Misc,0x441C21,BuildingClass_Destroy_ShakeScreenZero,6,Bugfixes.cpp
Antares,Misc,0x441D25,BuildingClass_Destroy,0A,Bugfixes.cpp
Antares,Misc,0x442CE0,BuildingClass_Init_Cloakable,6,Bugfixes.cpp
Antares,Misc,0x4430E8,BuildingClass_Demolish_LogCrash,6,Bugfixes.cpp
Antares,Misc,0x444594,BuildingClass_KickOutUnit_DebugExitCoords,6,Logs.cp_
Antares,Misc,0x4471D5,BuildingClass_Sell_DetonateNoBuildup,6,Bugfixes.cpp
Antares,Misc,0x449FF8,BuildingClass_Mi_Selling_PutMcv,7,Bugfixes.cpp
Antares,Misc,0x44A03C,BuildingClass_Mi_Selling_TransferIvanBomb,6,Bugfixes.cpp
Antares,Misc,0x44A1FF,BuildingClass_Mi_Selling_DetonatePostBuildup,6,Bugfixes.cpp
Antares,Misc,0x44A5F0,BuildingClass_Mi_Selling_EngineerFreeze,6,Bugfixes.cpp
Antares,Misc,0x44A8A2,BuildingClass_Mi_Selling_Crew,A,Bugfixes.cpp
Antares,Misc,0x44DE68,BuildingClass_Unload_InitExit,6,Logs.cp_
Antares,Misc,0x44DF52,BuildingClass_Unload_SetDest,6,Logs.cp_
Antares,Misc,0x44DF81,BuildingClass_Unload_DriveLoco,6,Logs.cp_
Antares,Misc,0x44DF91,BuildingClass_Unload_ForceTrack,6,Logs.cp_
Antares,Misc,0x44E140,BuildingClass_Unload_ForceDriveLoco,6,Logs.cp_
Antares,Misc,0x44EC5E,BuildingClass_Remove,6,Logs.cp_
Antares,Misc,0x455E4C,HouseClass_FindRepairBay,9,Bugfixes.cpp
Antares,Misc,0x459F28,BuildingClass_SDDTOR,5,Logs.cp_
Antares,Misc,0x45DD0E,BuildingTypeClass_InitFoundationOutlines,5,Logs.cp_
Antares,Misc,0x4692A2,BulletClass_DetonateAt_RaiseAttackedByHouse,6,Bugfixes.cpp
Antares,Misc,0x4693B0,BulletClass_Fire_Overpower,6,Bugfixes.cpp
Antares,Misc,0x469467,BulletClass_DetonateAt_CanTemporalTarget,5,Bugfixes.cpp
Antares,Misc,0x472198,CaptureManagerClass_DrawLinks,6,Bugfixes.cpp
Antares,Misc,0x47243F,CaptureManagerClass_DecideUnitFate_BuildingFate,6,Bugfixes.cpp
Antares,Misc,0x474200,CCINIClass_ReadCCFile1,6,Includes.cpp
Antares,Misc,0x474314,CCINIClass_ReadCCFile2,6,Includes.cpp
Antares,Misc,0x4748A0,INIClass_GetPipIdx,7,Bugfixes.cpp
Antares,Misc,0x474DEE,INIClass_GetFoundation,7,Invalidators.cpp
Antares,Misc,0x474E8E,INIClass_GetMovementZone,5,Invalidators.cpp
Antares,Misc,0x4750EC,INIClass_ReadHouseTypesList,7,Bugfixes.Buffer.cpp
Antares,Misc,0x475107,INIClass_ReadHouseTypesList_Strtok,5,Bugfixes.Buffer.cpp
Antares,Misc,0x47527C,INIClass_GetAlliesBitfield,7,Bugfixes.Buffer.cpp
Antares,Misc,0x475297,INIClass_GetAlliesBitfield_Strtok,5,Bugfixes.Buffer.cpp
Antares,Misc,0x4759D4,INIClass_WriteEdge,7,Bugfixes.cpp
Antares,Misc,0x477007,INIClass_GetSpeedType,8,Invalidators.cpp
Antares,Misc,0x4790E0,CD_AlwaysAvailable,7,CopyProtection.cpp
Antares,Misc,0x479110,CD_NeverAsk,5,CopyProtection.cpp
Antares,Misc,0x47F9A4,DrawOverlay_WallRemap,6,Bugfixes.cpp
Antares,Misc,0x481C6C,CellClass_CrateBeingCollected_Armor1,6,Crates.cpp
Antares,Misc,0x481CE1,CellClass_CrateBeingCollected_Speed1,6,Crates.cpp
Antares,Misc,0x481D0E,CellClass_CrateBeingCollected_Firepower1,6,Crates.cpp
Antares,Misc,0x481D3D,CellClass_CrateBeingCollected_Cloak1,6,Crates.cpp
Antares,Misc,0x48294F,CellClass_CrateBeingCollected_Cloak2,7,Crates.cpp
Antares,Misc,0x482E57,CellClass_CrateBeingCollected_Armor2,6,Crates.cpp
Antares,Misc,0x48303A,CellClass_CrateBeingCollected_Speed2,6,Crates.cpp
Antares,Misc,0x483226,CellClass_CrateBeingCollected_Firepower2,6,Crates.cpp
Antares,Misc,0x483BF1,CellClass_Load_Crates,7,Savegame.cpp
Antares,Misc,0x489562,DamageArea_DestroyCliff,6,Bugfixes.Buffer.cpp
Antares,Misc,0x489A01,DamageArea_Each,6,Logs.cp_
Antares,Misc,0x489ABC,DamageArea_Affected,5,Logs.cp_
Antares,Misc,0x48A507,SelectDamageAnimation_FixNegatives,5,Bugfixes.cpp
Antares,Misc,0x48A634,FlashbangWarheadAt_Details,5,Bugfixes.Perf.cpp
Antares,Misc,0x48CCC0,Main_Game,8,TestBox.cpp
Antares,Misc,0x49F5C0,CopyProtection_IsLauncherRunning,8,CopyProtection.cpp
Antares,Misc,0x49F620,CopyProtection_NotifyLauncher,5,CopyProtection.cpp
Antares,Misc,0x49F7A0,CopyProtection_CheckProtectedData,8,CopyProtection.cpp
Antares,Misc,0x4A1C10,Checksummer_Add_BYTE,5,Checksum.cpp
Antares,Misc,0x4A1CA0,Checksummer_Add_bool,5,Checksum.cpp
Antares,Misc,0x4A1D30,Checksummer_Add_WORD,5,Checksum.cpp
Antares,Misc,0x4A1D50,Checksummer_Add_DWORD,8,Checksum.cpp
Antares,Misc,0x4A1D70,Checksummer_Add_float,8,Checksum.cpp
Antares,Misc,0x4A1D90,Checksummer_Add_double,8,Checksum.cpp
Antares,Misc,0x4A1DE0,Checksummer_Add_Buffer,6,Checksum.cpp
Antares,Misc,0x4A4AC0,Debug_Log,1,Debug.cpp
Antares,Misc,0x4A80D0,CD_AlwaysFindYR,6,CopyProtection.cpp
Antares,Misc,0x4AB366,Actions_CustomCursor_Shrouded,9,Actions.cpp
Antares,Misc,0x4AB44A,Actions_CustomCursor_NonShrouded,9,Actions.cpp
Antares,Misc,0x4ABFBE,DisplayClass_LeftMouseButtonUp_ExecPowerToggle,7,Actions.cpp
Antares,Misc,0x4B5EB0,DropPodLocomotionClass_ILocomotion_Process_Smoke,6,Bugfixes.cpp
Antares,Misc,0x4B5F9E,DropPodLocomotionClass_ILocomotion_Process_Report,6,Bugfixes.cpp
Antares,Misc,0x4BA61B,DSurface_CTOR_SkipVRAM,6,Surfaces.cpp
Antares,Misc,0x4C6CCD,Networking_RespondToEvent,0,Network.cpp
Antares,Misc,0x4C6DDB,Networking_RespondToEvent_Selling,8,Bugfixes.cpp
Antares,Misc,0x4C850B,Exception_Dialog,5,Debug.cpp
Antares,Misc,0x4C8FE0,Exception_Handler,9,Exception.cpp
Antares,Misc,0x4C98B0,FactoryClass_CTOR,5,Logs.cp_
Antares,Misc,0x4CA437,FactoryClass_GetCRC,0,Bugfixes.cpp
Antares,Misc,0x4CA770,FactoryClass_SDDTOR,6,Logs.cp_
Antares,Misc,0x4CC100,TrajectoryHelper_FindFirstObstacle,7,TrajectoryHelper.cpp
Antares,Misc,0x4CC310,TrajectoryHelper_FindFirstImpenetrableObstacle,5,TrajectoryHelper.cpp
Antares,Misc,0x4CC360,TrajectoryHelper_GetObstacle,5,TrajectoryHelper.cpp
Antares,Misc,0x4D7524,Actions_AllowForFootClass,9,Actions.cpp
Antares,Misc,0x4D9F7B,FootClass_Sell_Detonate,6,Bugfixes.cpp
Antares,Misc,0x4DB87E,FootClass_SetCoords,6,Bugfixes.cpp
Antares,Misc,0x4E42A0,GameSetup_GetColorTooltip,5,Interface.PlayerColors.cpp
Antares,Misc,0x4E43C0,Game_InitDropdownColors,5,Interface.PlayerColors.cpp
Antares,Misc,0x4E4556,hWnd_GetSlotColorIndex,7,Interface.PlayerColors.cpp
Antares,Misc,0x4E4580,hWnd_IsAvailableColor,5,Interface.PlayerColors.cpp
Antares,Misc,0x4E46BB,hWnd_PopulateWithColors,7,Interface.PlayerColors.cpp
Antares,Misc,0x4E4A41,hWnd_SetPlayerColor_A,7,Interface.PlayerColors.cpp
Antares,Misc,0x4E4B47,hWnd_SetPlayerColor_B,7,Interface.PlayerColors.cpp
Antares,Misc,0x4E4C9D,hWnd_UpdatePlayerColors_A,7,Interface.PlayerColors.cpp
Antares,Misc,0x4E4D67,hWnd_UpdatePlayerColors_B,7,Interface.PlayerColors.cpp
Antares,Misc,0x4F17F6,sub_4F1720_DisableSaves,6,Interface.cpp
Antares,Misc,0x4F4583,GScreenClass_DrawOnTop_TheDarkSideOfTheMoon,6,Surfaces.cpp
Antares,Misc,0x4FA2E0,HouseClass_SetThreat_Bounds,7,Bugfixes.cpp
Antares,Misc,0x4FA5A8,HouseClass_BeginProductionOf,5,Logs.cp_
Antares,Misc,0x4FAA1F,HouseClass_AbandonProductionOf,8,Logs.cp_
Antares,Misc,0x4FABB8,HouseClass_AbandonProductionOf2,6,Logs.cp_
Antares,Misc,0x509140,HouseClass_Update_Factories_Queues_2,5,Logs.cp_
Antares,Misc,0x5091A1,HouseClass_Update_Factories_Queues_3,8,Logs.cp_
Antares,Misc,0x50928C,HouseClass_Update_Factories_Queues_SkipBrokenDTOR,5,Bugfixes.cpp
Antares,Misc,0x50929A,HouseClass_Update_Factories_Queues,6,Logs.cp_
Antares,Misc,0x511D16,Buf_CountryVeteran,9,Bugfixes.Buffer.cpp
Antares,Misc,0x519FF8,InfantryClass_UpdatePosition_PreInfiltrate,6,Bugfixes.cpp
Antares,Misc,0x51DF27,InfantryClass_Remove_Teleport,6,Bugfixes.cpp
Antares,Misc,0x51EE27,InfantryClass_GetCursorOverObject,6,Logs.cp_
Antares,Misc,0x52070F,InfantryClass_UpdateFiringState_Uncloak,5,Bugfixes.cpp
Antares,Misc,0x525C28,IniSectionIncludes_CopySection2,0,IniSectionIncludes.cpp
Antares,Misc,0x525D23,IteratorChar_Process_Method2,5,IniIteratorChar.cpp
Antares,Misc,0x525D4D,IniSectionIncludes_PreProcess,6,IniSectionIncludes.cpp
Antares,Misc,0x525DC1,IniSectionIncludes_PreProcess,5,IniSectionIncludes.cpp
Antares,Misc,0x525E47,IniSectionIncludes_CopySection1,6,IniSectionIncludes.cpp
Antares,Misc,0x5260A2,IteratorChar_Process_Method1,6,IniIteratorChar.cpp
Antares,Misc,0x52BA78,_YR_GameInit_Pre,5,Bugfixes.cpp
Antares,Misc,0x52BB64,Expand_MIX_Deorg,5,Bugfixes.cpp
Antares,Misc,0x52C939,InitGame_MoviesList,5,MoviesList.cpp
Antares,Misc,0x52CA37,InitGame_Delay,5,Status.cpp
Antares,Misc,0x52D6C2,Singleplayer_hDlg_DisableSaves,A,Interface.cpp
Antares,Misc,0x52D713,SinglePlayer_hDlg_SkirmishButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x52D724,SinglePlayer_hDlg_CampaignButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x52D7ED,MoviesAndCredits_hDlg_SneakPeeksButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x52D7FB,MoviesAndCredits_hDlg_PlayMoviesButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x52D809,MoviesAndCredits_hDlg_ViewCreditsButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x52DDBA,Frontend_WndProc_MessageBox,5,Interface.Buttons.cpp
Antares,Misc,0x52E446,Frontend_WndProc_JustAfterAction,6,Interface.Buttons.cpp
Antares,Misc,0x52EC18,CampaignMenu_hDlg_PreHandleGeneral,5,Interface.cpp
Antares,Misc,0x52ED21,CampaignMenu_hDlg_ClickedPlay,9,Interface.cpp
Antares,Misc,0x52EE04,CampaignMenu_hDlg_SelectHoverSound,6,Interface.cpp
Antares,Misc,0x52EF39,CampaignMenu_hDlg_ImageMouseDown,5,Interface.cpp
Antares,Misc,0x52F00B,CampaignMenu_hDlg_PopulateCampaignList,5,Interface.cpp
Antares,Misc,0x52F191,CampaignMenu_InitializeMoreButtons,5,Interface.cpp
Antares,Misc,0x52F232,CampaignMenu_hDlg_StartCampaign,6,Interface.cpp
Antares,Misc,0x53029E,Load_Bootstrap_AresMIX,5,Bugfixes.cpp
Antares,Misc,0x531413,Game_Start,5,Status.cpp
Antares,Misc,0x531726,StupidPips1,5,Bugfixes.cpp
Antares,Misc,0x53173F,StupidPips2,5,Bugfixes.cpp
Antares,Misc,0x532017,DlgProc_MainMenu_Version,5,Status.cpp
Antares,Misc,0x532051,Main_hDlg_NetworkButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x53208D,Main_hDlg_SinglePlayerButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x5320AE,Main_hDlg_MoviesAndCreditsButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x5320C2,Main_hDlg_WWOnlineButtonClick,6,Interface.Buttons.cpp
Antares,Misc,0x534A4D,Theater_Init_ResetLogStatus,6,Debug.cpp
Antares,Misc,0x537BC0,Game_MakeScreenshot,0,Surfaces.cpp
Antares,Misc,0x545904,IsometricTileTypeClass_CreateFromINIList_MediansFix,7,RMG.cpp
Antares,Misc,0x547043,IsometricTileTypeClass_ReadFromFile,6,Bugfixes.Safeguards.cpp
Antares,Misc,0x550BCA,LaserDrawClass_Draw_InHouseColor_Details,5,Bugfixes.Perf.cpp
Antares,Misc,0x559F31,LoadOptionsClass_GetFileInfo,9,Savegame.cpp
Antares,Misc,0x55AFB3,LogicClass_Update_1000,6,Invalidators.cpp
Antares,Misc,0x55AFB3,LogicClass_Update,6,SWTypes.cpp
Antares,Misc,0x55CFDF,BlowMeUp,0,CopyProtection.cpp
Antares,Misc,0x56017A,OptionsDlg_WndProc_RemoveResLimit,5,Bugfixes.cpp
Antares,Misc,0x5601E3,OptionsDlg_WndProc_RemoveHiResCheck,0,Bugfixes.cpp
Antares,Misc,0x56BC54,ThreatPosedEstimates_GetIndex,5,Bugfixes.cpp
Antares,Misc,0x58FA51,RMG_PlaceWEBridge,6,RMG.cpp
Antares,Misc,0x58FBDD,RMG_FixPavedRoadEnd_Bridges_East,0,RMG.cpp
Antares,Misc,0x58FCC6,RMG_FixPavedRoadEnd_Bridges_West,0,RMG.cpp
Antares,Misc,0x58FE7B,RMG_PlaceNSBridge,8,RMG.cpp
Antares,Misc,0x59000E,RMG_FixPavedRoadEnd_Bridges_North,0,RMG.cpp
Antares,Misc,0x5900F7,RMG_FixPavedRoadEnd_Bridges_South,0,RMG.cpp
Antares,Misc,0x596786,MapSeedClass_DialogFunc_SurpriseMe,9,RMG.cpp
Antares,Misc,0x596C81,MapSeedClass_DialogFunc_GetData,5,RMG.cpp
Antares,Misc,0x596FFE,RMG_EnableArchipelago,0,RMG.cpp
Antares,Misc,0x5970EA,RMG_EnableDesert,9,RMG.cpp
Antares,Misc,0x5971EA,MapSeedClass_DialogFunc_SetData,5,RMG.cpp
Antares,Misc,0x5982D5,MapSeedClass_LoadFromINI,6,RMG.cpp
Antares,Misc,0x598FB8,RMG_GenerateUrban,5,RMG.cpp
Antares,Misc,0x5A5C6A,MapSeedClass_Generate_PlacePavedRoads_RoadEndNE,9,RMG.cpp
Antares,Misc,0x5A5D6F,MapSeedClass_Generate_PlacePavedRoads_RoadEndSW,9,RMG.cpp
Antares,Misc,0x5A5F6A,MapSeedClass_Generate_PlacePavedRoads_RoadEndNW,8,RMG.cpp
Antares,Misc,0x5A6464,MapSeedClass_Generate_PlacePavedRoads_RoadEndSE,9,RMG.cpp
Antares,Misc,0x5A65CA,MapSeedClass_Generate_PlaceUrbanStructures_Start,5,RMG.cpp
Antares,Misc,0x5A6619,MapSeedClass_Generate_PlaceUrbanStructures_Loop,6,RMG.cpp
Antares,Misc,0x5A66B0,MapSeedClass_Generate_PlaceUrbanStructures_SanityCheck,5,RMG.cpp
Antares,Misc,0x5A6998,MapSeedClass_Generate_PlaceUrbanFoots,5,RMG.cpp
Antares,Misc,0x5BDADF,Actions_UseCursor,0,Actions.cpp
Antares,Misc,0x5BDC8C,Actions_PrepareCursor,7,Actions.cpp
Antares,Misc,0x5BDD9F,Actions_SetCursor,6,Actions.cpp
Antares,Misc,0x5BDDC0,Actions_Reset,5,Actions.cpp
Antares,Misc,0x5BDDC8,Actions_AnimateCursor,6,Actions.cpp
Antares,Misc,0x5BDE64,Actions_AnimateCursor2,6,Actions.cpp
Antares,Misc,0x5CB0B1,QueryPerformance,5,Bugfixes.cpp
Antares,Misc,0x5F4FDD,ObjectClass_Put_ffs,5,Logs.cp_
Antares,Misc,0x5F698F,ObjectClass_GetCell,5,Bugfixes.cpp
Antares,Misc,0x5F77F0,ObjectTypeClass_UnloadPipsSHP,5,Bugfixes.cpp
Antares,Misc,0x5FAFFB,Options_SaveToINI_MoviesList,6,MoviesList.cpp
Antares,Misc,0x5FBF80,GameOptionsClass_UnlockMovieIfNeeded_MoviesList,5,MoviesList.cpp
Antares,Misc,0x5FC000,GameOptionsClass_PopulateMovieList,6,MoviesList.cpp
Antares,Misc,0x5FED00,OverlayTypeClass_GetRadarColor,0,RMG.cpp
Antares,Misc,0x5FF86E,SpotlightClass_Draw_Details,5,Bugfixes.Perf.cpp
Antares,Misc,0x60357E,CampaignMenu_SetAnimationDuration,5,Interface.cpp
Antares,Misc,0x60378B,CampaignMenu_ChooseButtonPalette,6,Interface.cpp
Antares,Misc,0x603A2E,CampaignMenu_ChooseButtonImage,6,Interface.cpp
Antares,Misc,0x6041ED,DialogFunc_SubText_CampaignIconA,5,Interface.cpp
Antares,Misc,0x6041F5,DialogFunc_CampaignMenu_CampaignIconB,5,Interface.cpp
Antares,Misc,0x60A90A,CampaignMenu_StaticButtonImage,5,Interface.cpp
Antares,Misc,0x60DDA6,Handle_Combobox_Dropdown_Messages_SelectionA,5,Interface.UIColors.cpp
Antares,Misc,0x60DDB6,Handle_Combobox_Dropdown_Messages_SelectionB,6,Interface.UIColors.cpp
Antares,Misc,0x60FAD7,Ownerdraw_PostProcessColors,A,Interface.UIColors.cpp
Antares,Misc,0x612DA9,Handle_Button_Messages_Color,6,Interface.UIColors.cpp
